id_venta,fecha,cliente,producto,cantidad,importe,medio_pago
V-2262,2025-12-30,Consultora Delta,Cuaderno,27,13062.23,mercadopago
V-2263,2025-12-30,Kiosco El Sol,Detergente 5L,13,59327.07,efectivo
V-2264,2025-12-30,Panaderia Ortiz,Pendrive 64GB,5,44861.16,transferencia
V-2265,2025-12-30,Escuela Sarmiento,Mouse inalambrico,8,81870.67,efectivo
V-2266,2025-12-30,Consultora Delta,Toner HP,5,39912.37,transferencia
V-2267,2025-12-30,Pedro Sanchez,Harina x25kg,4,11611.04,tarjeta
V-2268,2025-12-30,Clinica Belgrano,Silla ergonomica,4,378577.93,tarjeta
V-2269,2025-12-30,Taller Mecanico Lopez,Agua mineral x6,26,43413.75,tarjeta
V-2270,2025-12-30,Diego Torres,Cartucho tinta,8,52402.97,tarjeta
V-2271,2025-12-30,Mueblerias Hogar,Capacitacion,1,58615.53,efectivo
V-2272,2025-12-30,Supermercado Don Pepe,Lapiceras x12,20,50655.29,efectivo
V-2273,2025-12-31,Garcia SA,Cafe en grano,7,12608.03,tarjeta
V-2274,2025-12-31,Marta Gomez,Silla ergonomica,2,205994.36,mercadopago
V-2275,2025-12-31,Panaderia Ortiz,Armazon,2,29727.12,efectivo
V-2276,2025-12-31,Supermercado Don Pepe,Cartucho tinta,7,43156.73,transferencia
V-2277,2025-12-31,Panaderia Ortiz,Golosinas surtidas,35,5735.15,tarjeta
V-2278,2025-12-31,Estudio Contable RyR,Servicio de consultoria,1,18025.23,efectivo
V-2279,2025-12-31,Optica Vision,Resma A4,35,36988.44,transferencia
V-2280,2025-12-31,Kiosco El Sol,Armazon,2,28389.76,transferencia
V-2281,2025-12-31,Libreria Central,Capacitacion,2,111593.21,tarjeta
V-2282,2026-01-01,Lucia Fernandez,Golosinas surtidas,87,13568.25,tarjeta
V-2283,2026-01-01,Comercial Andrade,Cable HDMI,6,20764.69,transferencia
V-2284,2026-01-01,Juan Perez,Golosinas surtidas,27,4358.74,tarjeta
V-2285,2026-01-01,Constructora Norte,Tornillos x100,37,5517.85,efectivo
V-2286,2026-01-01,Farmacia San Martin,Detergente 5L,16,67927.86,mercadopago
V-2287,2026-01-01,Almacen La Paz,Lapiceras x12,11,27505.38,mercadopago
V-2288,2026-01-01,Distribuidora Sur,Aceite x12,2,11449.02,efectivo
V-2289,2026-01-01,Constructora Norte,Mouse inalambrico,10,89297.54,transferencia
V-2290,2026-01-01,Kiosco El Sol,Cable HDMI,9,32162.03,efectivo
V-2291,2026-01-01,Constructora Norte,Monitor 24'',4,693099.31,efectivo
V-2292,2026-01-01,Almacen La Paz,Tornillos x100,8,1357.65,transferencia
V-2293,2026-01-01,Martin Castro,Toner HP,1,7416.05,efectivo
V-2294,2026-01-01,Optica Vision,Harina x25kg,2,5877.02,tarjeta
V-2295,2026-01-02,Lucia Fernandez,Resma A4,18,18166.10,transferencia
V-2296,2026-01-02,Ferreteria Nuñez,Servicio mensual,1,42663.02,cheque
V-2297,2026-01-02,Escuela Sarmiento,Servicio de mantenimiento,1,32407.93,transferencia
V-2298,2026-01-02,Comercial Andrade,Harina x25kg,3,10124.93,cheque
V-2299,2026-01-02,Peluqueria Glamour,Disco SSD 1TB,3,245643.26,transferencia
V-2300,2026-01-02,Distribuidora Sur,Disco SSD 1TB,4,313541.29,efectivo
V-2301,2026-01-02,Peluqueria Glamour,Toner HP,3,23849.41,transferencia
V-2302,2026-01-02,Pedro Sanchez,Hosting mensual,1,10856.84,tarjeta
V-2303,2026-01-02,Panaderia Ortiz,Pendrive 64GB,2,16286.41,efectivo
V-2304,2026-01-03,Supermercado Don Pepe,Resma A4,10,10796.58,mercadopago
V-2305,2026-01-03,Optica Vision,Hosting mensual,1,12645.18,cheque
V-2306,2026-01-03,Martin Castro,Lapiceras x12,18,47453.29,efectivo
V-2307,2026-01-03,Distribuidora Sur,Auriculares,6,130613.48,transferencia
V-2308,2026-01-03,Pedro Sanchez,Armazon,4,56296.16,transferencia
V-2309,2026-01-03,Panaderia Ortiz,Licencia software anual,5,548999.79,tarjeta
V-2310,2026-01-03,Panaderia Ortiz,Silla ergonomica,1,100789.80,efectivo
V-2311,2026-01-04,Ferreteria Nuñez,Cuaderno,40,19323.12,tarjeta
V-2312,2026-01-04,Restaurante El Puerto,Monitor 24'',3,504329.51,transferencia
V-2313,2026-01-04,Ferreteria Nuñez,Aceite x12,10,55441.94,transferencia
V-2314,2026-01-04,Escuela Sarmiento,Bolsas x100,54,58933.60,cheque
V-2315,2026-01-04,Distribuidora Sur,Disco SSD 1TB,4,309017.52,mercadopago
V-2316,2026-01-04,Restaurante El Puerto,Servicio de mantenimiento,1,29053.39,tarjeta
V-2317,2026-01-04,Distribuidora Sur,Pendrive 64GB,20,184182.76,tarjeta
V-2318,2026-01-04,Imprenta Rapida,Lapiceras x12,29,71334.88,tarjeta
V-2319,2026-01-04,Farmacia San Martin,Detergente 5L,15,63074.87,mercadopago
V-2320,2026-01-04,Marta Gomez,Detergente 5L,3,12903.95,efectivo
V-2321,2026-01-04,Comercial Andrade,Cafe en grano,13,27670.42,transferencia
V-2322,2026-01-04,Agropecuaria Campo Verde,Toner HP,3,23696.49,tarjeta
V-2323,2026-01-04,Transportes Rios,Resma A4,19,18389.49,efectivo
V-2324,2026-01-04,Carniceria El Toro,Armazon,4,61609.26,mercadopago
V-2325,2026-01-05,Estudio Contable RyR,Monitor 24'',1,165089.61,mercadopago
V-2326,2026-01-05,Carlos Rodriguez,Auriculares,7,162261.07,tarjeta
V-2327,2026-01-05,Martin Castro,Resma A4,25,23970.00,tarjeta
V-2328,2026-01-05,Consultora Delta,Bolsas x100,52,56927.95,tarjeta
V-2329,2026-01-05,Panaderia Ortiz,Cartucho tinta,3,21249.28,tarjeta
V-2330,2026-01-05,Martin Castro,Harina x25kg,11,30903.62,efectivo
V-2331,2026-01-05,Escuela Sarmiento,Notebook Lenovo,2,1311810.66,transferencia
V-2332,2026-01-05,Almacen La Paz,Servicio mensual,1,49073.81,transferencia
V-2333,2026-01-05,Kiosco El Sol,Agua mineral x6,16,26401.49,transferencia
V-2334,2026-01-05,Sofia Ramirez,Resma A4,24,25536.18,mercadopago
V-2335,2026-01-05,Farmacia San Martin,Lapiceras x12,8,19851.43,transferencia
V-2336,2026-01-06,Almacen La Paz,Notebook Lenovo,1,668974.62,transferencia
V-2337,2026-01-06,Gimnasio Fuerza,Disco SSD 1TB,3,209904.00,mercadopago
V-2338,2026-01-06,Optica Vision,Silla ergonomica,4,382698.48,mercadopago
V-2339,2026-01-06,Agropecuaria Campo Verde,Teclado mecanico,3,123407.23,tarjeta
V-2340,2026-01-06,Mueblerias Hogar,Servicio de consultoria,1,16937.89,tarjeta
V-2341,2026-01-06,Imprenta Rapida,Harina x25kg,12,40818.58,transferencia
V-2342,2026-01-06,Diego Torres,Carpeta A4,34,44339.97,efectivo
V-2343,2026-01-06,Inmobiliaria Sol,Toner HP,6,47690.08,efectivo
V-2344,2026-01-06,Mueblerias Hogar,Monitor 24'',2,369669.10,transferencia
V-2345,2026-01-06,Carniceria El Toro,Servicio mensual,1,44281.58,efectivo
V-2346,2026-01-06,Ana Martinez,Licencia software anual,4,452749.18,mercadopago
V-2347,2026-01-06,Hotel Plaza,Detergente 5L,20,91645.75,efectivo
V-2348,2026-01-06,Peluqueria Glamour,Servicio de consultoria,1,19967.62,efectivo
V-2349,2026-01-06,Transportes Rios,Toner HP,6,48591.55,tarjeta
V-2350,2026-01-06,Almacen La Paz,Armazon,3,49552.13,tarjeta
V-2351,2026-01-06,Libreria Central,Disco SSD 1TB,3,207602.10,tarjeta
V-2352,2026-01-06,Optica Vision,Armazon,2,31327.07,tarjeta
V-2353,2026-01-07,Almacen La Paz,Mouse inalambrico,5,52381.90,tarjeta
V-2354,2026-01-07,Estudio Contable RyR,Bolsas x100,44,52638.89,cheque
V-2355,2026-01-07,Garcia SA,Hosting mensual,1,11015.13,tarjeta
V-2356,2026-01-07,Cafe Colonial,Teclado mecanico,1,37972.68,mercadopago
V-2357,2026-01-07,Mueblerias Hogar,Toner HP,6,48056.68,efectivo
V-2358,2026-01-07,Ana Martinez,Detergente 5L,11,49449.76,transferencia
V-2359,2026-01-07,Escuela Sarmiento,Monitor 24'',4,664488.16,mercadopago
V-2360,2026-01-07,Constructora Norte,Armazon,4,60920.39,transferencia
V-2361,2026-01-07,Consultora Delta,Armazon,2,31046.88,mercadopago
V-2362,2026-01-07,Clinica Belgrano,Aceite x12,5,30429.36,efectivo
V-2363,2026-01-07,Garcia SA,Servicio de consultoria,1,16770.90,transferencia
V-2364,2026-01-07,Agropecuaria Campo Verde,Armazon,3,44966.34,cheque
V-2365,2026-01-07,Carlos Rodriguez,Cafe en grano,10,21893.96,tarjeta
V-2366,2026-01-08,Agropecuaria Campo Verde,Mouse inalambrico,1,10390.61,tarjeta
V-2367,2026-01-08,Libreria Central,Agua mineral x6,29,57183.59,tarjeta
V-2368,2026-01-08,Supermercado Don Pepe,Harina x25kg,10,28882.35,transferencia
V-2369,2026-01-08,Agropecuaria Campo Verde,Hosting mensual,1,12010.22,efectivo
V-2370,2026-01-08,Valentina Diaz,Capacitacion,3,194999.95,transferencia
V-2371,2026-01-08,Garcia SA,Harina x25kg,5,14239.09,tarjeta
V-2372,2026-01-08,Cafe Colonial,Agua mineral x6,42,70354.10,efectivo
V-2373,2026-01-09,Garcia SA,Auriculares,2,44631.79,efectivo
V-2374,2026-01-09,Gimnasio Fuerza,Golosinas surtidas,78,12014.64,transferencia
V-2375,2026-01-09,Carniceria El Toro,Agua mineral x6,19,32810.95,efectivo
V-2376,2026-01-09,Pedro Sanchez,Cable HDMI,13,48294.59,efectivo
V-2377,2026-01-09,Panaderia Ortiz,Detergente 5L,3,12032.91,tarjeta
V-2378,2026-01-09,Bar La Esquina,Agua mineral x6,42,81148.12,tarjeta
V-2379,2026-01-09,Restaurante El Puerto,Licencia software anual,1,110569.84,transferencia
V-2380,2026-01-10,Hotel Plaza,Tornillos x100,10,1464.76,mercadopago
V-2381,2026-01-10,Garcia SA,Servicio mensual,1,41406.05,tarjeta
V-2382,2026-01-10,Clinica Belgrano,Silla ergonomica,6,521699.65,tarjeta
V-2383,2026-01-10,Optica Vision,Harina x25kg,12,40237.77,transferencia
V-2384,2026-01-10,Martin Castro,Servicio de consultoria,1,19090.77,efectivo
V-2385,2026-01-10,Escuela Sarmiento,Toner HP,3,26699.57,cheque
V-2386,2026-01-10,Inmobiliaria Sol,Licencia software anual,5,540601.75,efectivo
V-2387,2026-01-10,Garcia SA,Auriculares,2,41297.04,tarjeta
V-2388,2026-01-10,Ana Martinez,Lapiceras x12,18,45454.70,efectivo
V-2389,2026-01-10,Distribuidora Sur,Toner HP,2,14675.57,transferencia
V-2390,2026-01-10,Consultora Delta,Cable HDMI,12,45694.72,transferencia
V-2391,2026-01-10,Valentina Diaz,Servicio mensual,1,43636.98,efectivo
V-2392,2026-01-10,Constructora Norte,Monitor 24'',4,710792.93,mercadopago
V-2393,2026-01-11,Consultora Delta,Aceite x12,3,16066.74,mercadopago
V-2394,2026-01-11,Mueblerias Hogar,Toner HP,5,42874.54,transferencia
V-2395,2026-01-11,Diego Torres,Hosting mensual,1,13089.03,tarjeta
V-2396,2026-01-11,Consultora Delta,Monitor 24'',4,733871.49,efectivo
V-2397,2026-01-11,Almacen La Paz,Licencia software anual,1,122575.10,transferencia
V-2398,2026-01-11,Kiosco El Sol,Armazon,3,50200.42,tarjeta
V-2399,2026-01-11,Farmacia San Martin,Carpeta A4,7,9169.60,tarjeta
V-2400,2026-01-11,Garcia SA,Cuaderno,38,16594.71,transferencia
V-2401,2026-01-11,Libreria Central,Hosting mensual,1,11830.53,tarjeta
V-2402,2026-01-11,Hotel Plaza,Resma A4,18,18379.39,transferencia
V-2403,2026-01-11,Comercial Andrade,Harina x25kg,3,8387.92,efectivo
V-2404,2026-01-11,Imprenta Rapida,Servicio mensual,1,45607.22,mercadopago
V-2405,2026-01-11,Martin Castro,Cartucho tinta,2,12702.54,transferencia
V-2406,2026-01-11,Martin Castro,Servicio mensual,1,45548.63,mercadopago
V-2407,2026-01-11,Clinica Belgrano,Hosting mensual,1,12177.48,efectivo
V-2408,2026-01-11,Carlos Rodriguez,Teclado mecanico,3,121145.39,transferencia
V-2409,2026-01-11,Consultora Delta,Hosting mensual,1,11996.76,tarjeta
V-2410,2026-01-11,Imprenta Rapida,Toner HP,4,30268.99,tarjeta
V-2411,2026-01-11,Garcia SA,Cafe en grano,11,19893.58,tarjeta
V-2412,2026-01-12,Transportes Rios,Pendrive 64GB,19,177260.94,transferencia
V-2413,2026-01-12,Carniceria El Toro,Capacitacion,2,108888.20,mercadopago
V-2414,2026-01-12,Kiosco El Sol,Notebook Lenovo,2,1275904.37,tarjeta
V-2415,2026-01-12,Consultora Delta,Capacitacion,2,125358.09,transferencia
V-2416,2026-01-12,Imprenta Rapida,Armazon,4,56789.11,tarjeta
V-2417,2026-01-12,Transportes Rios,Notebook Lenovo,2,1190014.07,tarjeta
V-2418,2026-01-12,Cafe Colonial,Agua mineral x6,12,23082.09,transferencia
V-2419,2026-01-12,Distribuidora Sur,Cafe en grano,2,4260.37,transferencia
V-2420,2026-01-13,Ferreteria Nuñez,Harina x25kg,8,23442.65,transferencia
V-2421,2026-01-13,Carniceria El Toro,Carpeta A4,28,35724.51,cheque
V-2422,2026-01-13,Juan Perez,Auriculares,1,20942.63,transferencia
V-2423,2026-01-13,Cafe Colonial,Cuaderno,9,3858.62,efectivo
V-2424,2026-01-13,Distribuidora Sur,Mouse inalambrico,5,50946.92,tarjeta
V-2425,2026-01-13,Panaderia Ortiz,Toner HP,2,15614.64,efectivo
V-2426,2026-01-13,Bar La Esquina,Carpeta A4,31,38218.56,tarjeta
V-2427,2026-01-13,Diego Torres,Cafe en grano,11,21902.88,cheque
V-2428,2026-01-13,Farmacia San Martin,Harina x25kg,9,26370.13,efectivo
V-2429,2026-01-13,Taller Mecanico Lopez,Bolsas x100,10,10676.62,efectivo
V-2430,2026-01-14,Kiosco El Sol,Cable HDMI,14,46117.73,transferencia
V-2431,2026-01-14,Ana Martinez,Silla ergonomica,1,89537.03,tarjeta
V-2432,2026-01-14,Veterinaria Patitas,Mouse inalambrico,4,39103.14,transferencia
V-2433,2026-01-14,Lucia Fernandez,Servicio de mantenimiento,1,33667.12,efectivo
V-2434,2026-01-14,Estudio Contable RyR,Agua mineral x6,14,26952.95,mercadopago
V-2435,2026-01-14,Sofia Ramirez,Cafe en grano,7,13679.61,efectivo
V-2436,2026-01-14,Carlos Rodriguez,Lapiceras x12,8,20275.28,transferencia
V-2437,2026-01-14,Agropecuaria Campo Verde,Teclado mecanico,2,78831.24,tarjeta
V-2438,2026-01-14,Bar La Esquina,Golosinas surtidas,79,12741.59,transferencia
V-2439,2026-01-14,Garcia SA,Carpeta A4,34,38246.16,tarjeta
V-2440,2026-01-14,Bar La Esquina,Lapiceras x12,16,37263.03,mercadopago
V-2441,2026-01-14,Panaderia Ortiz,Resma A4,27,26363.66,tarjeta
V-2442,2026-01-14,Sofia Ramirez,Teclado mecanico,5,183682.10,transferencia
V-2443,2026-01-14,Almacen La Paz,Toner HP,1,8340.77,transferencia
V-2444,2026-01-14,Consultora Delta,Servicio mensual,1,42089.81,tarjeta
V-2445,2026-01-15,Marta Gomez,Silla ergonomica,5,468688.71,tarjeta
V-2446,2026-01-15,Juan Perez,Toner HP,2,14953.21,tarjeta
V-2447,2026-01-15,Consultora Delta,Cafe en grano,3,6038.56,transferencia
V-2448,2026-01-15,Estudio Contable RyR,Licencia software anual,4,469623.18,transferencia
V-2449,2026-01-15,Ana Martinez,Capacitacion,3,171657.61,transferencia
V-2450,2026-01-15,Martin Castro,Servicio mensual,1,46232.09,transferencia
V-2451,2026-01-15,Cafe Colonial,Servicio de consultoria,1,17334.79,tarjeta
V-2452,2026-01-15,Kiosco El Sol,Cuaderno,20,8406.42,transferencia
V-2453,2026-01-16,Comercial Andrade,Harina x25kg,9,25901.43,efectivo
V-2454,2026-01-16,Farmacia San Martin,Teclado mecanico,3,103074.85,mercadopago
V-2455,2026-01-16,Comercial Andrade,Tornillos x100,48,8079.76,tarjeta
V-2456,2026-01-16,Taller Mecanico Lopez,Silla ergonomica,5,427595.61,tarjeta
V-2457,2026-01-16,Restaurante El Puerto,Notebook Lenovo,1,628341.07,efectivo
V-2458,2026-01-16,Panaderia Ortiz,Lapiceras x12,18,40325.51,efectivo
V-2459,2026-01-16,Veterinaria Patitas,Toner HP,3,25776.92,tarjeta
V-2460,2026-01-16,Farmacia San Martin,Cable HDMI,6,23057.13,efectivo
V-2461,2026-01-16,Gimnasio Fuerza,Aceite x12,6,33917.86,transferencia
V-2462,2026-01-17,Martin Castro,Harina x25kg,10,32702.06,tarjeta
V-2463,2026-01-17,Garcia SA,Aceite x12,9,53641.49,transferencia
V-2464,2026-01-17,Panaderia Ortiz,Teclado mecanico,2,78422.38,tarjeta
V-2465,2026-01-17,Almacen La Paz,Servicio de consultoria,1,18787.06,tarjeta
V-2466,2026-01-17,Pedro Sanchez,Cable HDMI,2,6571.38,tarjeta
V-2467,2026-01-17,Sofia Ramirez,Aceite x12,9,55396.01,cheque
V-2468,2026-01-17,Gimnasio Fuerza,Carpeta A4,38,42635.56,mercadopago
V-2469,2026-01-17,Consultora Delta,Mouse inalambrico,10,96378.97,transferencia
V-2470,2026-01-17,Veterinaria Patitas,Notebook Lenovo,3,1867468.92,efectivo
V-2471,2026-01-17,Agropecuaria Campo Verde,Toner HP,4,34313.76,mercadopago
V-2472,2026-01-17,Comercial Andrade,Hosting mensual,1,11492.18,tarjeta
V-2473,2026-01-17,Panaderia Ortiz,Detergente 5L,6,25030.24,tarjeta
V-2474,2026-01-17,Lucia Fernandez,Cuaderno,40,18591.55,tarjeta
V-2475,2026-01-17,Juan Perez,Resma A4,23,20564.01,transferencia
V-2476,2026-01-17,Diego Torres,Capacitacion,3,166443.69,transferencia
V-2477,2026-01-18,Comercial Andrade,Teclado mecanico,3,117653.78,transferencia
V-2478,2026-01-18,Peluqueria Glamour,Golosinas surtidas,64,10327.15,efectivo
V-2479,2026-01-18,Ferreteria Nuñez,Disco SSD 1TB,5,349127.78,efectivo
V-2480,2026-01-18,Ferreteria Nuñez,Golosinas surtidas,45,6658.27,transferencia
V-2481,2026-01-18,Taller Mecanico Lopez,Notebook Lenovo,2,1347367.82,efectivo
V-2482,2026-01-18,Estudio Contable RyR,Agua mineral x6,29,51391.56,mercadopago
V-2483,2026-01-18,Libreria Central,Auriculares,5,112134.85,tarjeta
V-2484,2026-01-18,Distribuidora Sur,Detergente 5L,12,53468.15,efectivo
V-2485,2026-01-18,Valentina Diaz,Servicio mensual,1,41721.22,transferencia
V-2486,2026-01-18,Transportes Rios,Cuaderno,10,4317.60,tarjeta
V-2487,2026-01-18,Inmobiliaria Sol,Mouse inalambrico,7,63057.70,tarjeta
V-2488,2026-01-18,Gimnasio Fuerza,Harina x25kg,10,33696.25,tarjeta
V-2489,2026-01-18,Clinica Belgrano,Teclado mecanico,4,149583.37,tarjeta
V-2490,2026-01-19,Clinica Belgrano,Auriculares,1,24012.96,transferencia
V-2491,2026-01-19,Taller Mecanico Lopez,Golosinas surtidas,98,15896.14,tarjeta
V-2492,2026-01-19,Agropecuaria Campo Verde,Armazon,2,31749.52,mercadopago
V-2493,2026-01-19,Comercial Andrade,Notebook Lenovo,2,1147232.09,tarjeta
V-2494,2026-01-19,Marta Gomez,Disco SSD 1TB,5,372016.56,transferencia
V-2495,2026-01-19,Estudio Contable RyR,Aceite x12,2,11020.34,efectivo
V-2496,2026-01-19,Marta Gomez,Servicio de mantenimiento,1,33219.79,transferencia
V-2497,2026-01-19,Inmobiliaria Sol,Servicio de mantenimiento,1,33290.07,transferencia
V-2498,2026-01-19,Panaderia Ortiz,Cable HDMI,8,25963.86,transferencia
V-2499,2026-01-19,Cafe Colonial,Cuaderno,5,2387.53,efectivo
V-2500,2026-01-19,Martin Castro,Toner HP,1,7290.06,mercadopago
V-2501,2026-01-20,Estudio Contable RyR,Lapiceras x12,5,11393.29,tarjeta
V-2502,2026-01-20,Marta Gomez,Capacitacion,3,177977.37,mercadopago
V-2503,2026-01-20,Libreria Central,Cuaderno,30,13456.04,efectivo
V-2504,2026-01-20,Cafe Colonial,Capacitacion,3,171369.77,efectivo
V-2505,2026-01-20,Panaderia Ortiz,Pendrive 64GB,20,157188.68,tarjeta
V-2506,2026-01-20,Taller Mecanico Lopez,Tornillos x100,14,2382.71,transferencia
V-2507,2026-01-20,Escuela Sarmiento,Cable HDMI,12,42392.12,tarjeta
V-2508,2026-01-20,Diego Torres,Cuaderno,11,5404.50,tarjeta
V-2509,2026-01-20,Estudio Contable RyR,Aceite x12,7,38988.85,tarjeta
V-2510,2026-01-20,Restaurante El Puerto,Capacitacion,2,111556.00,tarjeta
V-2511,2026-01-20,Lucia Fernandez,Servicio de mantenimiento,1,28870.53,transferencia
V-2512,2026-01-20,Juan Perez,Agua mineral x6,47,86628.31,mercadopago
V-2513,2026-01-20,Transportes Rios,Armazon,2,30801.02,transferencia
V-2514,2026-01-20,Peluqueria Glamour,Tornillos x100,27,4320.55,transferencia
V-2515,2026-01-21,Peluqueria Glamour,Carpeta A4,50,60300.67,transferencia
V-2516,2026-01-21,Agropecuaria Campo Verde,Agua mineral x6,14,24453.41,transferencia
V-2517,2026-01-21,Consultora Delta,Bolsas x100,59,68621.33,efectivo
V-2518,2026-01-21,Kiosco El Sol,Detergente 5L,11,50112.93,mercadopago
V-2519,2026-01-21,Escuela Sarmiento,Agua mineral x6,35,61444.19,tarjeta
V-2520,2026-01-21,Peluqueria Glamour,Tornillos x100,41,6833.55,efectivo
V-2521,2026-01-21,Imprenta Rapida,Lapiceras x12,10,22221.23,tarjeta
V-2522,2026-01-21,Constructora Norte,Servicio de mantenimiento,1,32540.76,transferencia
V-2523,2026-01-21,Estudio Contable RyR,Servicio de consultoria,1,17507.31,tarjeta
V-2524,2026-01-21,Supermercado Don Pepe,Detergente 5L,17,68881.86,cheque
V-2525,2026-01-21,Libreria Central,Hosting mensual,1,11053.04,efectivo
V-2526,2026-01-21,Marta Gomez,Mouse inalambrico,7,74395.00,tarjeta
V-2527,2026-01-21,Kiosco El Sol,Toner HP,1,8661.82,tarjeta
V-2528,2026-01-21,Imprenta Rapida,Armazon,1,16813.01,transferencia
V-2529,2026-01-22,Agropecuaria Campo Verde,Monitor 24'',4,667183.20,tarjeta
V-2530,2026-01-22,Restaurante El Puerto,Servicio mensual,1,44919.93,transferencia
V-2531,2026-01-22,Inmobiliaria Sol,Cable HDMI,3,10361.53,efectivo
V-2532,2026-01-22,Estudio Contable RyR,Servicio mensual,1,45738.97,transferencia
V-2533,2026-01-22,Hotel Plaza,Hosting mensual,1,12943.90,efectivo
V-2534,2026-01-22,Inmobiliaria Sol,Servicio de mantenimiento,1,30980.55,tarjeta
V-2535,2026-01-22,Escuela Sarmiento,Capacitacion,1,60844.44,tarjeta
V-2536,2026-01-22,Sofia Ramirez,Armazon,2,32869.89,tarjeta
V-2537,2026-01-22,Distribuidora Sur,Mouse inalambrico,2,19871.08,efectivo
V-2538,2026-01-22,Supermercado Don Pepe,Cuaderno,11,4571.75,transferencia
V-2539,2026-01-22,Restaurante El Puerto,Cartucho tinta,6,35275.83,mercadopago
V-2540,2026-01-22,Kiosco El Sol,Aceite x12,7,41522.12,mercadopago
V-2541,2026-01-22,Agropecuaria Campo Verde,Tornillos x100,23,3367.04,transferencia
V-2542,2026-01-22,Constructora Norte,Lapiceras x12,21,50400.47,tarjeta
V-2543,2026-01-22,Farmacia San Martin,Cartucho tinta,2,13215.21,efectivo
V-2544,2026-01-22,Carlos Rodriguez,Notebook Lenovo,2,1220508.61,transferencia
V-2545,2026-01-22,Valentina Diaz,Disco SSD 1TB,1,69589.33,efectivo
V-2546,2026-01-23,Marta Gomez,Harina x25kg,12,40267.66,transferencia
V-2547,2026-01-23,Kiosco El Sol,Resma A4,7,6716.34,mercadopago
V-2548,2026-01-23,Valentina Diaz,Licencia software anual,5,651523.63,tarjeta
V-2549,2026-01-23,Estudio Contable RyR,Golosinas surtidas,54,8461.79,transferencia
V-2550,2026-01-23,Almacen La Paz,Lapiceras x12,9,22249.46,tarjeta
V-2551,2026-01-23,Marta Gomez,Hosting mensual,1,10851.46,transferencia
V-2552,2026-01-23,Pedro Sanchez,Hosting mensual,1,12082.05,efectivo
V-2553,2026-01-23,Marta Gomez,Cable HDMI,1,3536.75,tarjeta
V-2554,2026-01-23,Almacen La Paz,Mouse inalambrico,3,28986.75,tarjeta
V-2555,2026-01-23,Cafe Colonial,Toner HP,4,29924.59,cheque
